297,"Mr. D's Greek Delicacies","Lamb Yeeros, Baklava, Greek Imports & Foods",206-622-4881,1518 Pike Place,Seattle,WA,98101,anna9_2000@yahoo.com,www.mrdsgreekdelicacies.netfirms.com,Daily 10 am - 6 pm,Triangle Building & Post Alley Market,"Mr. D's specializes in lamb yeeros, homemade baklava and fine Greek dips/spreads. We can also cook any Greek food by special order only. Please visit our website for some menu ideas.<a href=""â€™http://www.mrdsgreekdelicacies.netâ€™"" target=""â€™_newâ€™""><br /></a>",000000090,0,0
298,Market Teepees for Kids - Sharon Mukai,Toy Teepees for Kids,206-325-7630,2017 30th Ave. S.,Seattle,WA,98144,mukai@isomedia.com,www.tps4kids.com,"Friday, Saturday, Sunday","North Arcade, Desimone Bridge & on Pike Place","We are a Seattle-based company that has been doing business at the Pike Place Market since 1985. Working as arts and crafts vendors, we have sold thousands of our teepees and have shipped them all over the country. Our toy teepees are made with pride and loving attention to quality, durability and safety. <br />",000000044,0,0
299,Sustainable Wearables - Rowan Mullen,"Hats, armwarmers, and skirts made from vintage recycled materials",206-293-1059,,,,,RowanInTheMoonlight@gmail.com,,Variable,"North Arcade, Desimone Bridge & on Pike Place","Whimsical handmade clothing and accessories from vintage recycled fabrics. Hats made from recycled felted sweaters, featuring a pocket, hand-dyed fabrics, handspun yarn and vintage buttons. Wrap panel skirts handmade from recycled jersey cotton featuring a pocket, hand-dyed fabric and painted details. Slippers, scarves, purses &amp; barrettes also available.<br /><br />",000000043,0,0
300,"Iâ€™m Just Kidding, LLC","Childrenâ€™s t-shirts, aprons and tote bags",206-528-7673,2226 Elliot Ave #512,Seattle,WA,98121,john@imjkidding.com,www.imjkidding.com,Daily,Main Arcade,"<p>Funny sayings on t-shirts, aprons, onesies and tote bags for children and babies.</p>",000000043,0,0
582,Starvation Valley Farms,Fresh Cranberries and Cranberry Products,360-642-3362,,,,,starvationvalleyfarms@gmail.com,www.starvationalleyfarms.com,"weekends, sporadically","North Arcade, Desimone Bridge & on Pike Place",<p>Fresh cranberries grown on the Long Beach Peninsula without harmful chemicals or fertilizers.</p>,000000017,0,0
302,L.J. Originals - Linda Nadir,,206-283-7398,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000027,0,0
303,Nature Conservancy,,206-343-4344,,,,,,,,First Avenue & Upper Post Alley,,000000069,0,0
305,Neng Farms,,360-668-5226,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
306,Neng Garden,"Flowers, Vegetables and Berries",425-401-8935,1252 149th Place S.E.,Bellevue,WA,98007,ILLM3@aol.com,,"Spring, Summer, Fall Usually seven days a week","North Arcade, Desimone Bridge & on Pike Place","We sell a variety of product, including flowers, vegetables and berries. <strong><br /><strong></strong></strong>",000000025,0,0
307,Neng Va Cha Garden,,206-687-8020,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
308,Neng Vang,,425-401-8935,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
312,ARTASUSUWIL - Rolf & Gerd Nieuwejarr,"Gold & Silver Designer Jewelry, Limited Edition Prints of Paintings & Photography",360-376-6424,P.O. Box 68,Deer Harbor,WA,98243,OrcaStudio@ArtasUsuwil.com,www.ArtasUsuwil.com,,"North Arcade, Desimone Bridge & on Pike Place","Jewelry designed and sculpted in the Northwest spirit. Casual elegant rings, pendants, earrings and brooches as Trees, Waves, Orcas, Dolphins, Whales and Creatures in 14K gold and silver with precious and semi-precious stones. Limited edition prints of our paintings and photography of the natural world. Located north of the Market.<a href=""â€™http://www.ArtasUsuwil.comâ€™"" target=""â€™_newâ€™""> <br /></a>",000000037,0,0
313,Deerest Designs - Cynthia Nochowitz,"Cribbage boards, jewelry, pens",206-768-9978,1916 Pike Pl. #12-32,Seatte,WA,98106,deerestdesigns@msn.com,www.facebook.com/deerdesign,,"North Arcade, Desimone Bridge & on Pike Place","<p>Handcrafted cribbage boards, pens, and key rings made from naturally shed antler. Scrimshaw jewelry made from fossilized ivory.</p>",000000043,0,0
315,Ofner & Co. - Thomas Ofner,,425-485-0437,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000037,0,0
316,Old Duffers Stuff,"Vintage Clothing, Accessories & Jewelry",206-621-1141,P.O. Box 766,Orting,WA,98360,,,"Tuesday - Saturday afternoons, call for other days",Corner Market & Sanitary Market,"One of a kind men's and women's clothing from the 30's, 40's, 50's, 60's and 70's. Also shoes, purses, jewelry, gloves, scarves, belts, ties and hats. The best of the past.",000000050,0,0
317,Old Seattle Paperworks,,206-623-2870,,,,,,,,DownUnder,,000000047,0,0
318,Olsen Farms,,509-685-1548,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,,0,0
320,Oriental Mart,,206-622-8488,,,,,,,,Triangle Building & Post Alley Market,Temporarily relocated during renovation to the Post Alley Market Building.,"000000023,000000088,000000090",0,0
321,Marc R.S.T. Ouellette - Marc Ouellette,Glass Art,425-829-7946,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000036,0,0
322,Pa Cha,,425-333-6032,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
323,Mutsuko Mitsui - Matsuko Mitsui Palms,"Ceramic containers, dragonfly bowls, vases",206-427-8773,1519 NE Perkins Way,Shoreline,WA,98155,mutsuko_mp@hotmail.com,,2-3 days per week. Please call ahead for details.,"North Arcade, Desimone Bridge & on Pike Place",<p>Handmade ceramic boxes with nature motifs.</p>,000000031,0,0
325,"Pappardelle's Pasta",,206-340-4114,,,,,,,,Main Arcade,,000000023,0,0
326,Papco - Martin (Rocky) Paprocki,"Jewelry, Bolo Ties and Museum Quality Polished Rocks",360-432-0136,2601 E. South Island Drive,Shelton,WA,98584,map2601@gmail.com,,Call for Schedule,"North Arcade, Desimone Bridge & on Pike Place","Rocky grew up rock hounding and doing lapidary work with his family friend, ""Grampa"" Kenny. Eventually, in 1980, he joined the Pike Place Market. He is one of two jewelers at the Market who takes his product from the ground (mining and digging) all the way to the finished product. He does all the cutting, polishing and metal work to make his final product as stunning as possible.",000000037,0,0
327,Clover Art  - Glen Park,Name Paintings,425-582-7868,7814 196th St. SW #C6,Edmonds,WA,98026,glnpark@yahoo.co.uk,cloverart.synthasite.com,Monday - Sunday,"North Arcade, Desimone Bridge & on Pike Place","<span lang=""EN"">
<p>Personalized, hand-painted characterizations of you or a loved oneâ€™s name. Get your name drawn in colorful symbols of plants and animals by a world class artist.</p>
</span>",000000035,0,0
328,Mount St. Helens Sculpture - Kathy Parker,,206-878-8500,,,,,,,,Main Arcade,,000000042,0,0
329,Stillpoint Photo - Chuck Pefley,Photographs - Matted and Framed,206-285-1328,"2418 W. Hayes St.,",Seattle,WA,98199,chuck@ChuckPefley.com,www.chuckpefley.com,Daily,"North Arcade, Desimone Bridge & on Pike Place","Stunning photographic images of Seattle, the Pike Place Market, and the beautiful Pacific Northwest. Chuck Pefley has been catering to Seattleites home and office decorating needs and providing picturesque memories and gifts for their visiting guests since 1978. <br /><a href=""â€™http://www.chuckpefley.comâ€™target=â€™_newâ€™""></a>",000000041,0,0
330,Pen & Ink Drawing by Patrick T. Kerr,Artwork of Seattle; New & Vintage Drafting Tools & Equipment,206-903-0993,1501 Pike Place Market #323,Seattle,WA,98101,patrick@patrickkerr.com,www.patrickkerr.com,Tues-Sat 11:00-5:00,DownUnder,,000000054,0,0
331,Pensione Nichols,,206-441-7125,,,,,,,,First Avenue & Upper Post Alley,,000000072,0,0
332,Perennial Tearoom,"Tea, Teapots, Accessories",206-448-4054,1910 Post Alley,Seattle,WA,98101,Julee@perennialtearoom.com,www.perennialtearoom.com,Sunday Saturday 9:30 a.m. 5:30 p.m.,First Avenue & Upper Post Alley,"All you need for tea.<a href=""â€™http://www.perennialtearoom.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000014,0,0
333,"Pharoah's Treasures",Egyptian Arts and Crafts,206-622-3582,1501 Pike Place Market #314,Seattle,WA,98101,Elhouchy@aol.com,,"Monday Friday 11 - 6, Saturday 10 - 6,  Sunday 11 - 6",DownUnder,"Pharoahs Treasures is one of the finest stores in the country that is specializing in Egyptian Arts and Crafts. The store has statues representing the ancient Pharaonic Egypt, perfume bottles and oil, jewelry, Middle Eastern musical instruments, papyrus paintings, a full line of belly dancing supplies and costuming, water pipes, and a lot more.<br />3rd floor DownUnder.<br />",000000063,0,0
335,Pike and Western Wine Shop,Wine from Washington and around the world,206-441-1307,1934 Pike PlaceÂ ,Seattle,WA,98101,wineshop@pikeandwestern.com,www.pikeandwestern.com,M-F 9:30-6:30; Sat 9:30-6:00; Sun 11 - 5,Pike Place - North End,,000000026,0,0
336,Pike Market Childcare & Preschool,,206-625-0842,,,,,,,,DownUnder,,000000069,0,0
337,Pike Market Medical Clinic,,206-728-4143,,,,,,,,First Avenue & Upper Post Alley,,000000071,0,0
339,Pike Market Senior Center,,206-728-2773,,,,,,,,LaSalle,,,0,0
340,Pike Place Bagels,"Bagels, Bagel Sandwiches, Drinks",206-382-4297,1525 First Ave.,Seattle,WA,98101,,,Monday Friday 6:30 am 4 pm Saturday Sunday 8 am 3:30 pm,Triangle Building & Post Alley Market,"We are a locally owned bagel cafÃ©. All of our bagels are made fresh daily, then boiled and baked on site. Boiling before baking makes the bagels New York style. We have 15 different flavors of bagels, 8 different sandwiches, vegetarian items, as well as internet access with a DSL server. Just south of First Ave. and Pine St.<br /><strong><br /></strong>","000000087,000000088",0,0
341,Pike Place Bags,Casual Luggage,206-682-6727,1501 Pike Place #421,Seattle,WA,98101,,,Daily 10 am to 6 pm,DownUnder,"Daypack/shoulder bags, travel/duffle bags, casual luggage, business case, utility bags, travel accessories. DownUnder #421<br /><br />",000000063,0,0
342,Pike Place Bakery,,206-682-2829,,,,,,,,Main Arcade,,000000010,0,0
343,Pike Place Bar & Grill,,206-624-1365,,,,,,,,Corner Market & Sanitary Market,,"000000087,000000089,000000088",0,0
345,Pike Place Chinese Cuisine,,206-223-0292,,,,,,,,DownUnder,,000000088,0,0
346,Pike Place Chowder,,206-267-2537,,,,,,,,Triangle Building & Post Alley Market,,000000088,0,0
347,Pike Place Dental,,206-625-1267,,,,,,,,Economy Market Building,,000000071,0,0
348,Pike Place Fish,,206-682-7181,,,,,,www.pikeplacefish.com,,Main Arcade,,000000016,0,0
349,Pike Place Flowers,"Wedding Flowers, Everyday Flowers, Sympathy Flowers",206-682-9797,1501 First Ave.,Seattle,WA,98101,service@pikeplaceflowers.com,www.pikeplaceflowers.com,,Corner Market & Sanitary Market,"Located at the gateway to the Market, we offer a great selection of fresh flowers throughout the year. As a full service flower shop, we are availalbe for weddings, dinner parties, funerals, and corporate events.     Located on the northwest corner of First and Pike.    Call 206-682-9797 or 1-800-456-5202.",000000052,0,0
350,Pike Place Gifts,,206-223-9430,,,,,,,,DownUnder,,000000050,0,0
352,Pike Place Market Creamery,"Dairy, Soy, Eggs",206-622-5029,1514 Pike Place #3,Seattle,WA,98101,,,"Monday Saturday 9 am 6 pm, Sunday 10 am 5 pm",Corner Market & Sanitary Market,"A full range of heavy cream, half and half, milks (in glass bottles and unhomogenized), farm fresh eggs ... European and domestic butters; sour cream without gums, creme fraiche, double devon cream, yogurts and kefir. Quality ice cream bars and pints. Soy products include milks, tofu, cheeses, yogurt frozen treats and meat alternatives. Organic dairy, eggs, soy, juice and ice cream. Vegan products. Duck eggs. Cute cow gifts for cow lovers. SUPPORTING LOCAL FARMS SINCE 1978.",000000015,0,0
353,Pike Place Naturopathic,,206-682-6314,,,,,,,,Triangle Building & Post Alley Market,,000000071,0,0
354,Pike Place Nutrition,"Vitamins, Sports Nutrients, Beauty Products",206-623-2231,"Pike Place Market, LL Space # 416",Seattle,WA,98101,pikepnf@msn.com,www.pikeplacenutrition.com,Monday - Saturday 10 a.m. - 6 p.m.,DownUnder,"Complete selection of vitamins, herbs, homeopathic, skin and body care.<br />",000000056,0,0
355,Pike Place Nuts,,206-412-8204,,,,,,,,Economy Market Building,,000000012,0,0
356,Pike Place Outfitters,,206-622-3573,,,,,,,,Economy Market Building,,000000050,0,0
357,Pipe Palace,,206-623-2698,,,,,,,,DownUnder,,000000064,0,0
359,Piroshky-Piroshky,,206-441-6068,,,,,,,,Pike Place - North End,,"000000010,000000090",0,0
360,Market Penmaker - Barry E. Pitt,,206-463-9156,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000045,0,0
361,Place Pigalle,,206-624-1756,81 Pike Street,Seattle,WA,98101,lluvia@placepigalle-seattle.com,www.placepigalle-seattle.com,"LUNCH M-F 11:30-2:30, Sat 11:30 - 3:00; DINNER M-Th 5:30-9:30, Fri-Sat 5:30-10:00; Closed Sunday",Main Arcade,"Place Pigalle specializes in seasonal menus combining local ingredients with a variety of culinary traditions. The resulting dishes â€˜always have been artful, always entertaining, always fresh ... disarmingly successful.â€™ Couple such critical acclaim with a wonderful Elliott Bay and Olympic Mountain view, an award-winning wine list and a bar that specializes in the unusual and you have the reasons for this Pike Place Market restaurant's success. <br />","000000089,000000088",0,0
362,Polish Pottery Place,"Polish Stoneware, Table Linens and Gifts",206-903-1285,1501 Pike Place Market #515,Seattle,WA,98101,polishpotteryplace@hotmail.com,www.polishpotteryseattle.com,"7 days a week, 10:30am-5:00pm, Pacific Time. ",DownUnder,"At Polish Pottery Place, we offer the largest selection of the finest European stoneware. High-quality and functional, our ceramics are oven, microwave and dishwasher safe. Each piece is hand-painted by skilled artisans that makes it collectible and a beautiful gift to share with family and friends. We ship insured.    Location: Enter by Rachel the 'pig' and go down stairs. Mezzanine Level, Space #515. <br />",000000063,0,0
363,Porteous Mines - Stuart Porteous,,206-547-3958,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000037,0,0
364,Saragraphics - Sara Porter,Hand Silkscreened Clothing,206-323-0879,"Saragraphics PNB 880, 1916 Pike Place #12",Seattle,WA,98101-1097,sarap@serv.net," www.saragraphics.net","Everyday, 9:30 am - 5 pm","North Arcade, Desimone Bridge & on Pike Place","Saragraphics first opened in the Pike Place Market in 1982. Artist Sara Porter has created many unique silkscreen designs to adorn clothing, including handmade dresses and aprons and a colorful selection of shirts for children and adults. All products are hand silkscreened and made of 100% cotton.<br /><br /><br /><a href=""â€™http://www.saragraphics.netâ€™"" target=""â€™_newâ€™""></a>",000000032,0,0
365,Portraits by Nick Elazar,,,,,,,,,,DownUnder,,000000079,0,0
366,Post,,206-443-2150,,,,,,,,First Avenue & Upper Post Alley,,"000000089,000000088",0,0
368,Tisbury Art Glass - Tisbury Pringle,"Flameworked Glass Sea Creatures, Ornaments and Perfume Bottles",206-931-1572,6523 California Ave. SW #272,Seattle,WA,98136 Â ,,www.tisburyartglass.com,"10 am - 4:30 pm Thursday, Friday and Saturday year round. Please call for current schedule.","North Arcade, Desimone Bridge & on Pike Place","Using temperatures over 3000 degrees, Tisbury melts glass over a bench torch to create her unique and detailed work. She is inspired by living in the Pacific Northwest and the nature that surrounds her. <strong><br /></strong>",000000036,0,0
369,Prisca & Proceso Farm,,253-804-8615,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
370,Penelope - Pennie L. Pruitt,,206-725-6743,10423 65th Ave. S.,Seattle,WA,98178,pencella@excite.com,,"Wendends, weekdays vary. Please contact Pennie.","North Arcade, Desimone Bridge & on Pike Place","I am a local artist currently selling on the Pike Place Market daystalls. I make an assortment of unique velvet, tapestry, silk and satin purses, jewelry puches, medieval hats, eyeglass cases, cat toys and sachets. My specialty is old-world style carpetbags made out of sensuous and luxurious colors and fabrics.<br /><br />",000000027,0,0
371,Pure Food Fish,,206-622-5765,,,,,,www.freshseafood.com,,"North Arcade, Desimone Bridge & on Pike Place",,000000016,0,0
372,Quality Cheese,"Imported and Domestic Cheese, Olives, Pate",206-624-4029,1508 Pike Place,Seattle,WA,98101,qcheese@nwlink.com,," Open daily: Monday - Saturday 8 am - 6 pm; Sundays 10 am - 5 pm",Corner Market & Sanitary Market,"Part of the Pike Place Market for 25 years, Quality Cheese is staffed by cheese experts. We offer excellent prices on all the classic imports and artisan handmade cheeses, both foreign and domestic. We'll make cheese platters and help with cheese pairings. Come see us!",000000015,0,0
373,R & L Farm,,253-852-5318,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
374,Rainbow Ripples,Hand Marbled Items,360-456-6920,,,,,,,Sundays and Mondays,"North Arcade, Desimone Bridge & on Pike Place","Hand marbled scarves, mats, cards, journals, books, pins and earrings. Over 20 years of marbling experience. Located at â€™The Bridgeâ€™ in Pike Place Market North Arcade <br /><strong><br /></strong>",,0,0
376,Cyclical Design - Steph Rardin and Ben Milam,,206-245-4420,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000039,0,0
377,Raven Springs Farm,,360-988-7301,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000019,0,0
378,"Raven's Nest Treasures","Indian Art, Jewelry & Estate Items",206-343-0890,85-B Pike St.,Seattle,WA,98101,ravenstreasure@msn.com,www.ravensnesttreasure.com,"Mon.-Sat. 10 am - 6 pm, Most Sundays noon - 5 pm",LaSalle,"We offer a quality mix of art, crafts and jewelry from local Indian artists and others around the world. Also estate items such as curios and gold and silver jewelry. Main floor, just south of the clock.<br />",000000054,0,0
379,Handmade Glass Beads - Isis Ray,Hand-made Flameworked Glass Beads  & Jewelry made with them,425-333-6338,P.O. Box 1051,Carnation,WA,98014,isisbeads@comcast.net,www.isisray.com,Usually Mondays and otherwise random! Please check the Blog section of my website for schedule.,"North Arcade, Desimone Bridge & on Pike Place","I make glass beads by melting colored glass rods in the flame of a torch and winding the glass around a steel mandrel which forms the bead's hole. Intircate techniques are used to decorate the beads, which I've been making since 1992.",000000036,0,0
380,Razey Orchards,Organic Cherries,509 653-2197,1480 Cleman Dr.,Naches,wa,98937,farmbill@nwinfo.net,,Daily; July - August,"North Arcade, Desimone Bridge & on Pike Place",Certified organic cherries family-farmed in the beautiful Yakima Valley.<br />Pike Place Market North Arcade <br /><br />,000000013,0,0
381,Rings and Things,,206-343-7855,,,,,,,,LaSalle,,000000057,0,0
382,Ideas Unlimited - Jon Robinson,Photography and Fine Art,206-763-5856,6404 Flora Ave. S.,Seattle,WA,98108,pikeplacephotos@yahoo.com,,5 days per week,"North Arcade, Desimone Bridge & on Pike Place",Photography from all over the Pacific Northwest and the Pike Place Market. North Arcade of the Pike Place Market <br />,000000041,0,0
383,Tim Robinson,"Original Paintings, Large-Format Giclee' in Limited Editions ",206-781-5513,,,,,tim@seattleartist.org,www.seattleartist.org,Open most weekends.,"North Arcade, Desimone Bridge & on Pike Place","<p>For more than three decades, Seattle painter Tim Robinson represents the finest in art from world-famous Pike Place Market.</p>",000000035,0,0
384,Light Being Jewels - Richard Romero,Jewelry - Wire Wrapping,206-935-6243,"1916 Pike Place, Suite 12-47",Seattle,WA,98101,lightbeingjewels@comcast.net,,Thursday through Monday,"North Arcade, Desimone Bridge & on Pike Place","I wire wrap rings, necklaces, pendants, earrings, bracelets in sterling silver and 14 kt. gold filled in stone or pearls.<br />",000000037,0,0
385,Red Delicious Seattle - Emma Roscoe,Bags and Accessories,206-441-2373,,Seattle,WA,,info@reddeliciousseattle.com," www.reddeliciousseattle.com","Open every week. Check my website for this week's schedule.","North Arcade, Desimone Bridge & on Pike Place","Red Delicious bags and accessories are designed to be both pretty and practical. Styles include easy-to-carry messenger bags and the unique chopstick handbag, plus versatile accessories including wristlets and card holders. I specialize in making limited editions, combining durable canvas with sassy and classy patterns. Crafts Daystalls<br /><br /><br /><a href=""â€™http://www.reddeliciousseattle.comâ€™"" target=""â€™_newâ€™""></a>",000000027,0,0
387,The Chocolate Market,"Gourmet Chocolates, Raw Cocoa Beans, Cru de Cacao Bars",206-441-2936,1906 Post Alley,Seattle,WA,98101,," www.roseschocolatetreasures.com",,First Avenue & Upper Post Alley,"This European-style gourmet chocolate and gift shop with its tall, paned windows, crystal chandeliers, and antique furnishings is all things chocolate. From handcrafted truffles and bonbons, imported Cru de Cacao bars, cocoa beans and nibs, to unique gifts by Northwest artists, if it's chocolate related, you'll find it here.<br /><br /><a href=""â€™http://www.roseschocolatetreasures.comâ€™target=â€™_newâ€™""></a>",000000012,0,0
388,Pingi Hats - Lynn Rosskamp,Fleece Character Hats and Bags,206-313-4777,6 W. Howe #2,Seattle,WA,98119,lynn@pingihats.com,www.pingihats.com,"Monday, Thursday, Saturday and Sunday","North Arcade, Desimone Bridge & on Pike Place","<p>Warm and whimsical fleece hats in a variety of animal, monster and other fun designs with tote bags to match.</p>",000000032,0,0
389,Rotary Grocery,"Lotto, Carneras, Beverages",206-622-5829,1503 B Pike Place,Seattle,WA,98101,quuipo76@daum.net,,"Monday - Saturday 9:00 a.m. - 6:00 p.m; Sunday 10:00 a.m. - 5:00 p.m. ",Main Arcade,"Rotary Grocery now belongs to one of our satisfied customers! Full-service convenience store and full line of grocery items. Kodak fun Saver 25 camera, Lotto, ice-cold beer etc.<br />Main entrance right next to Pike Place Fish.<br />",000000018,0,0
390,"Ruby's Seattle Gift Gallery",,206-621-1610,,,,,,,,DownUnder,,000000063,0,0
391,Sabando Design - Ron and Kristeena Sabando,,206-719-4656,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000037,0,0
392,Sabra Mediterranean Food,,206-441-4544,,,,,wakkew@comcast.net,,Lunch 9:00 a.m. - 6:00 p.m.; Spring and summer: Open for breakfast 9:00 - 11:00 a.m.,Pike Place - North End,"Scrambled eggs, Greek omeletes, homemade sausage, potaotes, fruit, oatmeal, blueberry muffins, vegan platter, Middle Eastern coffee and tea. Falafah, hummus, baba ghenou, tabouli, gyro, lamb shwrma, chicken shwarma, kofta burger, souvlaki, vegan vegetarian meat dish. Seating inside or in our courtyard. Credit cards accepted.<br />",000000088,0,0
393,Weird Woods - Kris Sacksteder,"Sculpted Wooden Objects, Boxes & Clocks",,1916 Pike Place #155,Seattle,WA,98101,kris@weirdwoods.com,www.weirdwoods.com,"Friday, Saturday, Sunday, Monday","North Arcade, Desimone Bridge & on Pike Place","I view my art as dancing with Mother Nature. She worked for decades or centuries creating beautiful grains and colors, hiding them beneath a rough bark exterior. I sculpt a free flowing shape that accentuates the patterns she has left for me.<a href=""â€™http://www.weirdwoods.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000045,0,0
394,Saffron Spice,"Curry, Samosa, Wraps, Smoothies",206-682-2593,93 Pike Street #3,Seattle,WA,98101,saffronspiceseattle@yahoo.com,www.saffronspice.weebly.com,Monday - Saturday 10 am - 6 pm,Economy Market Building,"Traditional Indian cuisine, lunch combo, snacks and refreshments. Vegetarian and non-vegetarian specials daily.Â     Located in the Economy Building, Stall #3. Halfway between the newsstand and the famous fish throwers.",000000090,0,0
396,Samish Bay Cheese,"Cheese, Eggs, Nursery Trees",360-766-6707,P.O. Box 202,Bow,WA,98232,cheese@rootabaga.com,,Year-round on Sundays,"North Arcade, Desimone Bridge & on Pike Place","We produce organic farmstead cheese from our small herd of Jersey cows. Also produce eggs, nursery trees, bamboo, and vegetables on our organic farm in Skagit County. <br />","000000015,000000023",0,0
397,Santos Farm,,253-852-4198,,,,,,,,Main Arcade,,000000053,0,0
398,Charles Saul Designer - Charles Saul,,206-932-1424,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000037,0,0
400,"El Gringo Imports - David, Jodi, Michael, and Peter Schiable","Sweaters, Ponchos, Alpaca",206-375-6000,3402 14th Ave W.,Seattle,WA,98119,mapworldsurface@yahoo.com,www.elgringoimports.com,7 days a week,"North Arcade, Desimone Bridge & on Pike Place","<p>The best in imported, handmade textiles. Featuring hand knit wool and alpaca sweaters. Also knit blouses and sun dresses from Asia!</p>",000000032,0,0
401,Clayzeness Whistle Works - Sandi & Richard Schmidt,Stoneware & Porcelain Ocarinas & Flutes,425-355-1075,P.O. Box 783,Mukilteo,WA,98275,info@clayz.com,www.clayz.com,"Varies; most weekends ","North Arcade, Desimone Bridge & on Pike Place","We are purveyors of fine handmade ocarinas and flutes continuing a 25-year collaboration to bring some peace to the world through music.<a href=""â€™http://www.clayz.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000031,0,0
561,Swanfield Horncraft and Flint Knapping Art - Joseph and Robin Park,Flint knapped stone knifes and arrowheads,206-335-8592,19099 Burkland Rd.,Mt. Vernon,Washington,98274,swanfield@gmail.com,,5-6 days per week,"North Arcade, Desimone Bridge & on Pike Place",<p>Flint knapping is the oldest art for human beings to make stone knives and tools.</p>,000000043,0,0
402,Silver Cherry - Kristin Schwartz,Hand Crafted Fine Silver Jewelry,206-396-9057,PO Box 17931,Seattle,WA,98107,withasilvercherry@msn.com,www.silvercherry.net,"5 - 7 days a week; call to verify ","North Arcade, Desimone Bridge & on Pike Place","I design and create fine silver jewelry by hand. Most of my work has a matte finish and is very organic. I am often inspired by nature, taking molds of plant life and using them in my work often. I also offer 'ME' and 'YOU' pendants with three inspiring words. In the North Arcade or outside.",000000037,0,0
403,Seattle Cutlery,,206-441-8988,,,,,,,,Pike Place - North End,,000000058,0,0
405,"Sebastian's Farm",,253-735-8956,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000053,0,0
406,Ernie Seppa & Co. - Ernie & Donna Seppa,"Sterling Silver, 14K Gold & Glass Bead Jewelry",206-898-8470,P.O. Box 45,Deer Harbor,WA,98243,,,Thursday through Sunday,"North Arcade, Desimone Bridge & on Pike Place","Unique handmade earrings of hollow sterling silver beads (many sizes, always light weight) priced from $29. Sterling silver cuff bracelets (single bands and woven) size 2 to 19 priced from $17. Glass bead bracelets available in many colors (sterling silver toggle clasps).<br />",000000037,0,0
407,Sergio Barbershop,,206-441-5448,,,,,,,,Pike Place - North End,,000000070,0,0
408,No Boundaries - Deneen Shank,Leather Journals,206-850-2211,2608 2nd Ave #319,Seattle,WA,98121,daneen@noboundariesbooks.com,,,"North Arcade, Desimone Bridge & on Pike Place","<p>Hand bound leather journals with hand-made archival paper. We use cow, buffalo, elk, and deer hides and decorate with semi-precious stones.</p>",000000043,0,0
409,The Kaleidoscope Guy at the Market - Michael & Sharon Shaw,"One-of-kind originally designed stained glass kaleidoscopes, custom windows",206-669-7597,19210 - 4th Ave. S.,Des Moines,WA,98148,shawfamilyx4@comcast.net,www.michaelshawstainedglass.com,"Wed, Fri, Sat & Sun 10:00 - 4:30","North Arcade, Desimone Bridge & on Pike Place","We handmake originally designed one-of-a-kind heirloom quality stained glass kaleidoscopes. We also do custom stained glass windows and lamps.<a href=""â€™http://www.michaelshawstainedglass.comâ€™"" target=""â€™_newâ€™""><br /></a>",000000036,0,0
411,Frantic Art - Wray & Kay Sheen,"Ceramics/Platters, Clocks & Jewelry",206-937-1994,5205 36th Ave SW,Seattle,WA,98126,franticart@mac.com,www.franticart.com,"May through December: daily January - April: Monday, Friday, Saturday, and Sunday","North Arcade, Desimone Bridge & on Pike Place","We have over 25 years in making clay art, including kitchen items, bathroom items, bird feeders, houses and baths, pins, mirrors, clocks, tiles, sinks, and clay items of all kinds.<a href=""â€™http://www.franticart.comâ€™"" target=""â€™newâ€™""><br /></a>",000000031,0,0
412,Sherwood Silkscreen - Mary Kay Sherwood,"Tote Bags, Shirts, Aprons",206-922-6607,2333 44th SW,Seattle,WA,98116,marykaysherwood@hotmail.com,,Daily,"North Arcade, Desimone Bridge & on Pike Place","Hand silkscreened, no two the same. Designed and printed by owner. In the Market 24 years. Specializing in fish.<br />",000000032,0,0
413,Rococo Atelier - Emmanuelle Shih,,206-763-0843,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000032,0,0
414,Chyau Horng - James Shih,,206-447-1788,,,,,,,,"North Arcade, Desimone Bridge & on Pike Place",,000000037,0,0
